geoid_o,geoid_d,lng_o,lat_o,lng_d,lat_d,date_range,visitor_flows,pop_flows,policy
16,51,-114.659414,44.38905509,-78.66634949,37.5108731,08/03/20 - 08/09/20,318,5348,0
17,51,-89.14863899,40.12420083,-78.66634949,37.5108731,08/03/20 - 08/09/20,4097,64528,0
18,51,-86.28183839,39.91986962,-78.66634949,37.5108731,08/03/20 - 08/09/20,2187,31120,0
19,51,-93.50009012,42.07464833,-78.66634949,37.5108731,08/03/20 - 08/09/20,611,7804,0
20,51,-98.3801554,38.48472707,-78.66634949,37.5108731,08/03/20 - 08/09/20,779,10407,0
21,51,-85.29055223,37.52661417,-78.66634949,37.5108731,08/03/20 - 08/09/20,4271,64774,0
22,51,-91.81423318,30.9090729,-78.66634949,37.5108731,08/03/20 - 08/09/20,1536,21281,0
23,51,-69.20275986,45.27432853,-78.66634949,37.5108731,08/03/20 - 08/09/20,742,15767,0
24,51,-76.68717734,38.94649396,-78.66634949,37.5108731,08/03/20 - 08/09/20,61290,1148791,0
25,51,-71.50397204,42.16009327,-78.66634949,37.5108731,08/03/20 - 08/09/20,2624,55602,0
26,51,-85.73095291,44.8747736,-78.66634949,37.5108731,08/03/20 - 08/09/20,3348,53556,0
27,51,-94.1983056,46.34911038,-78.66634949,37.5108731,08/03/20 - 08/09/20,925,14389,0
28,51,-89.65335941,32.71289227,-78.66634949,37.5108731,08/03/20 - 08/09/20,1228,15316,0
29,51,-92.4774252,38.36763044,-78.66634949,37.5108731,08/03/20 - 08/09/20,2282,30599,0
30,51,-109.645207,47.03342111,-78.66634949,37.5108731,08/03/20 - 08/09/20,118,2345,0
31,51,-99.81085586,41.52715113,-78.66634949,37.5108731,08/03/20 - 08/09/20,244,3165,0
32,51,-116.6552487,39.35618587,-78.66634949,37.5108731,08/03/20 - 08/09/20,638,10092,0
33,51,-71.57124317,43.68023706,-78.66634949,37.5108731,08/03/20 - 08/09/20,690,12493,0
34,51,-74.65561231,40.11017985,-78.66634949,37.5108731,08/03/20 - 08/09/20,9255,154991,0
35,51,-106.1084439,34.42130099,-78.66634949,37.5108731,08/03/20 - 08/09/20,200,3889,0
36,51,-75.59654322,42.92123355,-78.66634949,37.5108731,08/03/20 - 08/09/20,10707,210201,0
37,51,-79.13090892,35.52603039,-78.66634949,37.5108731,08/03/20 - 08/09/20,60401,877390,0
38,51,-100.4693908,47.44631042,-78.66634949,37.5108731,08/03/20 - 08/09/20,135,2027,0
39,51,-82.70937701,40.41548691,-78.66634949,37.5108731,08/03/20 - 08/09/20,10702,156187,0
40,51,-97.50822793,35.58346465,-78.66634949,37.5108731,08/03/20 - 08/09/20,1386,16678,0
41,51,-120.6052563,43.94045139,-78.66634949,37.5108731,08/03/20 - 08/09/20,309,6251,0
42,51,-77.83893801,40.89670051,-78.66634949,37.5108731,08/03/20 - 08/09/20,26979,484141,0
44,51,-71.52472356,41.5946389,-78.66634949,37.5108731,08/03/20 - 08/09/20,623,11912,0
45,51,-80.86459716,33.87785607,-78.66634949,37.5108731,08/03/20 - 08/09/20,9102,115548,0
46,51,-100.2033536,44.44664208,-78.66634949,37.5108731,08/03/20 - 08/09/20,154,2243,0
47,51,-86.34341233,35.84298014,-78.66634949,37.5108731,08/03/20 - 08/09/20,15253,206906,0
48,51,-99.31712097,31.44721219,-78.66634949,37.5108731,08/03/20 - 08/09/20,8032,107380,0
49,51,-111.67825,39.32376871,-78.66634949,37.5108731,08/03/20 - 08/09/20,554,9807,0
50,51,-72.66263037,44.07524823,-78.66634949,37.5108731,08/03/20 - 08/09/20,253,6257,0
51,51,-78.66634949,37.5108731,-78.66634949,37.5108731,08/03/20 - 08/09/20,2471036,42312833,0
53,51,-120.5928999,47.41163922,-78.66634949,37.5108731,08/03/20 - 08/09/20,1009,20653,0
54,51,-80.6137069,38.6425671,-78.66634949,37.5108731,08/03/20 - 08/09/20,28928,503049,0
55,51,-89.73293306,44.63994411,-78.66634949,37.5108731,08/03/20 - 08/09/20,1061,17084,0
56,51,-107.5513942,42.99953746,-78.66634949,37.5108731,08/03/20 - 08/09/20,100,1765,0
72,51,-66.41466678,18.21569834,-78.66634949,37.5108731,08/03/20 - 08/09/20,118,8188,0
51,1,-78.66634949,37.5108731,-86.844521,32.75687994,08/10/20 - 08/16/20,3795,69116,0
51,2,-78.66634949,37.5108731,-151.2505488,63.78846948,08/10/20 - 08/16/20,287,5226,0
51,4,-78.66634949,37.5108731,-111.6644603,34.29309519,08/10/20 - 08/16/20,1622,29540,0
51,5,-78.66634949,37.5108731,-92.43923686,34.89977242,08/10/20 - 08/16/20,796,14497,0
51,6,-78.66634949,37.5108731,-119.6638459,37.21530826,08/10/20 - 08/16/20,4655,84779,0
51,8,-78.66634949,37.5108731,-105.5478211,38.9985316,08/10/20 - 08/16/20,2812,51213,0
51,9,-78.66634949,37.5108731,-72.73825768,41.57516415,08/10/20 - 08/16/20,1401,25515,0
51,10,-78.66634949,37.5108731,-75.45249263,38.99497529,08/10/20 - 08/16/20,6430,117106,0
51,11,-78.66634949,37.5108731,-77.0162909,38.90477389,08/10/20 - 08/16/20,16304,296936,0
51,12,-78.66634949,37.5108731,-82.46641839,28.47705841,08/10/20 - 08/16/20,16354,297846,0
51,13,-78.66634949,37.5108731,-83.42714021,32.63861711,08/10/20 - 08/16/20,8785,159996,0
51,15,-78.66634949,37.5108731,-158.1099738,20.9951112,08/10/20 - 08/16/20,232,4225,0
51,16,-78.66634949,37.5108731,-114.659414,44.38905509,08/10/20 - 08/16/20,533,9707,0
51,17,-78.66634949,37.5108731,-89.14863899,40.12420083,08/10/20 - 08/16/20,2856,52014,0
51,18,-78.66634949,37.5108731,-86.28183839,39.91986962,08/10/20 - 08/16/20,2621,47734,0
51,19,-78.66634949,37.5108731,-93.50009012,42.07464833,08/10/20 - 08/16/20,728,13258,0
51,20,-78.66634949,37.5108731,-98.3801554,38.48472707,08/10/20 - 08/16/20,918,16719,0
51,21,-78.66634949,37.5108731,-85.29055223,37.52661417,08/10/20 - 08/16/20,4753,86563,0
51,22,-78.66634949,37.5108731,-91.81423318,30.9090729,08/10/20 - 08/16/20,1685,30688,0
51,23,-78.66634949,37.5108731,-69.20275986,45.27432853,08/10/20 - 08/16/20,1333,24277,0
51,24,-78.66634949,37.5108731,-76.68717734,38.94649396,08/10/20 - 08/16/20,38876,708028,0
51,25,-78.66634949,37.5108731,-71.50397204,42.16009327,08/10/20 - 08/16/20,1939,35314,0
51,26,-78.66634949,37.5108731,-85.73095291,44.8747736,08/10/20 - 08/16/20,2401,43728,0
51,27,-78.66634949,37.5108731,-94.1983056,46.34911038,08/10/20 - 08/16/20,878,15990,0
51,28,-78.66634949,37.5108731,-89.65335941,32.71289227,08/10/20 - 08/16/20,1320,24040,0
51,29,-78.66634949,37.5108731,-92.4774252,38.36763044,08/10/20 - 08/16/20,1634,29759,0
51,30,-78.66634949,37.5108731,-109.645207,47.03342111,08/10/20 - 08/16/20,577,10508,0
51,31,-78.66634949,37.5108731,-99.81085586,41.52715113,08/10/20 - 08/16/20,547,9962,0
51,32,-78.66634949,37.5108731,-116.6552487,39.35618587,08/10/20 - 08/16/20,2136,38901,0
51,33,-78.66634949,37.5108731,-71.57124317,43.68023706,08/10/20 - 08/16/20,853,15535,0
51,34,-78.66634949,37.5108731,-74.65561231,40.11017985,08/10/20 - 08/16/20,5201,94723,0
51,35,-78.66634949,37.5108731,-106.1084439,34.42130099,08/10/20 - 08/16/20,620,11291,0
51,36,-78.66634949,37.5108731,-75.59654322,42.92123355,08/10/20 - 08/16/20,6404,116632,0
51,37,-78.66634949,37.5108731,-79.13090892,35.52603039,08/10/20 - 08/16/20,69827,1271722,0
51,38,-78.66634949,37.5108731,-100.4693908,47.44631042,08/10/20 - 08/16/20,157,2859,0
51,39,-78.66634949,37.5108731,-82.70937701,40.41548691,08/10/20 - 08/16/20,5597,101935,0
51,40,-78.66634949,37.5108731,-97.50822793,35.58346465,08/10/20 - 08/16/20,1343,24459,0
51,41,-78.66634949,37.5108731,-120.6052563,43.94045139,08/10/20 - 08/16/20,679,12366,0
51,42,-78.66634949,37.5108731,-77.83893801,40.89670051,08/10/20 - 08/16/20,14175,258161,0
51,44,-78.66634949,37.5108731,-71.52472356,41.5946389,08/10/20 - 08/16/20,425,7740,0
51,45,-78.66634949,37.5108731,-80.86459716,33.87785607,08/10/20 - 08/16/20,24645,448846,0
51,46,-78.66634949,37.5108731,-100.2033536,44.44664208,08/10/20 - 08/16/20,1063,19359,0
51,47,-78.66634949,37.5108731,-86.34341233,35.84298014,08/10/20 - 08/16/20,31731,577900,0
51,48,-78.66634949,37.5108731,-99.31712097,31.44721219,08/10/20 - 08/16/20,6526,118854,0
51,49,-78.66634949,37.5108731,-111.67825,39.32376871,08/10/20 - 08/16/20,1374,25023,0
51,50,-78.66634949,37.5108731,-72.66263037,44.07524823,08/10/20 - 08/16/20,278,5063,0
51,51,-78.66634949,37.5108731,-78.66634949,37.5108731,08/10/20 - 08/16/20,2408070,43856932,0
51,53,-78.66634949,37.5108731,-120.5928999,47.41163922,08/10/20 - 08/16/20,1253,22820,0
51,54,-78.66634949,37.5108731,-80.6137069,38.6425671,08/10/20 - 08/16/20,11732,213668,0
51,55,-78.66634949,37.5108731,-89.73293306,44.63994411,08/10/20 - 08/16/20,1049,19104,0
51,56,-78.66634949,37.5108731,-107.5513942,42.99953746,08/10/20 - 08/16/20,791,14406,0
51,72,-78.66634949,37.5108731,-66.41466678,18.21569834,08/10/20 - 08/16/20,44,801,0
1,51,-86.844521,32.75687994,-78.66634949,37.5108731,08/10/20 - 08/16/20,3707,40942,0
2,51,-151.2505488,63.78846948,-78.66634949,37.5108731,08/10/20 - 08/16/20,204,5596,0
4,51,-111.6644603,34.29309519,-78.66634949,37.5108731,08/10/20 - 08/16/20,1407,26479,0
5,51,-92.43923686,34.89977242,-78.66634949,37.5108731,08/10/20 - 08/16/20,896,11068,0
6,51,-119.6638459,37.21530826,-78.66634949,37.5108731,08/10/20 - 08/16/20,4632,111221,0
8,51,-105.5478211,38.9985316,-78.66634949,37.5108731,08/10/20 - 08/16/20,1733,29990,0
9,51,-72.73825768,41.57516415,-78.66634949,37.5108731,08/10/20 - 08/16/20,2489,49954,0
10,51,-75.45249263,38.99497529,-78.66634949,37.5108731,08/10/20 - 08/16/20,4190,71404,0
11,51,-77.0162909,38.90477389,-78.66634949,37.5108731,08/10/20 - 08/16/20,7605,197897,0
12,51,-82.46641839,28.47705841,-78.66634949,37.5108731,08/10/20 - 08/16/20,16361,224386,0
13,51,-83.42714021,32.63861711,-78.66634949,37.5108731,08/10/20 - 08/16/20,8647,118095,0
15,51,-158.1099738,20.9951112,-78.66634949,37.5108731,08/10/20 - 08/16/20,438,10215,0
16,51,-114.659414,44.38905509,-78.66634949,37.5108731,08/10/20 - 08/16/20,252,4231,0
17,51,-89.14863899,40.12420083,-78.66634949,37.5108731,08/10/20 - 08/16/20,3575,56550,0
18,51,-86.28183839,39.91986962,-78.66634949,37.5108731,08/10/20 - 08/16/20,2315,32307,0
19,51,-93.50009012,42.07464833,-78.66634949,37.5108731,08/10/20 - 08/16/20,535,7068,0
20,51,-98.3801554,38.48472707,-78.66634949,37.5108731,08/10/20 - 08/16/20,728,9787,0
21,51,-85.29055223,37.52661417,-78.66634949,37.5108731,08/10/20 - 08/16/20,3944,60104,0
22,51,-91.81423318,30.9090729,-78.66634949,37.5108731,08/10/20 - 08/16/20,1469,20261,0
23,51,-69.20275986,45.27432853,-78.66634949,37.5108731,08/10/20 - 08/16/20,903,20189,0
24,51,-76.68717734,38.94649396,-78.66634949,37.5108731,08/10/20 - 08/16/20,60905,1208931,0
25,51,-71.50397204,42.16009327,-78.66634949,37.5108731,08/10/20 - 08/16/20,3203,72567,0
26,51,-85.73095291,44.8747736,-78.66634949,37.5108731,08/10/20 - 08/16/20,3923,61856,0
27,51,-94.1983056,46.34911038,-78.66634949,37.5108731,08/10/20 - 08/16/20,1063,16612,0
28,51,-89.65335941,32.71289227,-78.66634949,37.5108731,08/10/20 - 08/16/20,1331,16569,0
29,51,-92.4774252,38.36763044,-78.66634949,37.5108731,08/10/20 - 08/16/20,1904,25620,0
30,51,-109.645207,47.03342111,-78.66634949,37.5108731,08/10/20 - 08/16/20,262,5336,0
31,51,-99.81085586,41.52715113,-78.66634949,37.5108731,08/10/20 - 08/16/20,312,4074,0
32,51,-116.6552487,39.35618587,-78.66634949,37.5108731,08/10/20 - 08/16/20,668,10910,0
33,51,-71.57124317,43.68023706,-78.66634949,37.5108731,08/10/20 - 08/16/20,836,15693,0
34,51,-74.65561231,40.11017985,-78.66634949,37.5108731,08/10/20 - 08/16/20,10954,192468,0
35,51,-106.1084439,34.42130099,-78.66634949,37.5108731,08/10/20 - 08/16/20,242,4787,0
36,51,-75.59654322,42.92123355,-78.66634949,37.5108731,08/10/20 - 08/16/20,11702,239194,0
37,51,-79.13090892,35.52603039,-78.66634949,37.5108731,08/10/20 - 08/16/20,58891,884385,0
38,51,-100.4693908,47.44631042,-78.66634949,37.5108731,08/10/20 - 08/16/20,146,2201,0
39,51,-82.70937701,40.41548691,-78.66634949,37.5108731,08/10/20 - 08/16/20,9438,138230,0
40,51,-97.50822793,35.58346465,-78.66634949,37.5108731,08/10/20 - 08/16/20,893,10717,0
41,51,-120.6052563,43.94045139,-78.66634949,37.5108731,08/10/20 - 08/16/20,413,8362,0
42,51,-77.83893801,40.89670051,-78.66634949,37.5108731,08/10/20 - 08/16/20,25407,469347,0
44,51,-71.52472356,41.5946389,-78.66634949,37.5108731,08/10/20 - 08/16/20,606,12511,0
45,51,-80.86459716,33.87785607,-78.66634949,37.5108731,08/10/20 - 08/16/20,9010,118791,0
46,51,-100.2033536,44.44664208,-78.66634949,37.5108731,08/10/20 - 08/16/20,132,1942,0
47,51,-86.34341233,35.84298014,-78.66634949,37.5108731,08/10/20 - 08/16/20,14676,198381,0
48,51,-99.31712097,31.44721219,-78.66634949,37.5108731,08/10/20 - 08/16/20,8362,113017,0
49,51,-111.67825,39.32376871,-78.66634949,37.5108731,08/10/20 - 08/16/20,585,10874,0
50,51,-72.66263037,44.07524823,-78.66634949,37.5108731,08/10/20 - 08/16/20,270,7112,0
51,51,-78.66634949,37.5108731,-78.66634949,37.5108731,08/10/20 - 08/16/20,2408070,43856932,0
53,51,-120.5928999,47.41163922,-78.66634949,37.5108731,08/10/20 - 08/16/20,1369,28498,0
54,51,-80.6137069,38.6425671,-78.66634949,37.5108731,08/10/20 - 08/16/20,28670,512997,0
55,51,-89.73293306,44.63994411,-78.66634949,37.5108731,08/10/20 - 08/16/20,1240,20219,0
56,51,-107.5513942,42.99953746,-78.66634949,37.5108731,08/10/20 - 08/16/20,107,1941,0
72,51,-66.41466678,18.21569834,-78.66634949,37.5108731,08/10/20 - 08/16/20,116,8504,0
51,1,-78.66634949,37.5108731,-86.844521,32.75687994,08/17/20 - 08/23/20,3157,56370,0
51,2,-78.66634949,37.5108731,-151.2505488,63.78846948,08/17/20 - 08/23/20,221,3946,0
51,4,-78.66634949,37.5108731,-111.6644603,34.29309519,08/17/20 - 08/23/20,1934,34532,0
51,5,-78.66634949,37.5108731,-92.43923686,34.89977242,08/17/20 - 08/23/20,902,16105,0
51,6,-78.66634949,37.5108731,-119.6638459,37.21530826,08/17/20 - 08/23/20,5445,97223,0
51,8,-78.66634949,37.5108731,-105.5478211,38.9985316,08/17/20 - 08/23/20,2996,53495,0
51,9,-78.66634949,37.5108731,-72.73825768,41.57516415,08/17/20 - 08/23/20,1360,24283,0
51,10,-78.66634949,37.5108731,-75.45249263,38.99497529,08/17/20 - 08/23/20,5508,98348,0
51,11,-78.66634949,37.5108731,-77.0162909,38.90477389,08/17/20 - 08/23/20,17869,319061,0
51,12,-78.66634949,37.5108731,-82.46641839,28.47705841,08/17/20 - 08/23/20,16221,289635,0
51,13,-78.66634949,37.5108731,-83.42714021,32.63861711,08/17/20 - 08/23/20,7452,133059,0
51,15,-78.66634949,37.5108731,-158.1099738,20.9951112,08/17/20 - 08/23/20,266,4749,0
51,16,-78.66634949,37.5108731,-114.659414,44.38905509,08/17/20 - 08/23/20,542,9677,0
51,17,-78.66634949,37.5108731,-89.14863899,40.12420083,08/17/20 - 08/23/20,3256,58137,0
51,18,-78.66634949,37.5108731,-86.28183839,39.91986962,08/17/20 - 08/23/20,2730,48745,0
51,19,-78.66634949,37.5108731,-93.50009012,42.07464833,08/17/20 - 08/23/20,759,13552,0
51,20,-78.66634949,37.5108731,-98.3801554,38.48472707,08/17/20 - 08/23/20,770,13748,0
51,21,-78.66634949,37.5108731,-85.29055223,37.52661417,08/17/20 - 08/23/20,3695,65976,0
51,22,-78.66634949,37.5108731,-91.81423318,30.9090729,08/17/20 - 08/23/20,1466,26176,0
51,23,-78.66634949,37.5108731,-69.20275986,45.27432853,08/17/20 - 08/23/20,963,17194,0
51,24,-78.66634949,37.5108731,-76.68717734,38.94649396,08/17/20 - 08/23/20,41039,732776,0
51,25,-78.66634949,37.5108731,-71.50397204,42.16009327,08/17/20 - 08/23/20,1883,33622,0
51,26,-78.66634949,37.5108731,-85.73095291,44.8747736,08/17/20 - 08/23/20,2804,50067,0
51,27,-78.66634949,37.5108731,-94.1983056,46.34911038,08/17/20 - 08/23/20,936,16712,0
51,28,-78.66634949,37.5108731,-89.65335941,32.71289227,08/17/20 - 08/23/20,1202,21462,0
51,29,-78.66634949,37.5108731,-92.4774252,38.36763044,08/17/20 - 08/23/20,1684,30068,0
51,30,-78.66634949,37.5108731,-109.645207,47.03342111,08/17/20 - 08/23/20,432,7713,0
51,31,-78.66634949,37.5108731,-99.81085586,41.52715113,08/17/20 - 08/23/20,404,7213,0
51,32,-78.66634949,37.5108731,-116.6552487,39.35618587,08/17/20 - 08/23/20,1867,33336,0
51,33,-78.66634949,37.5108731,-71.57124317,43.68023706,08/17/20 - 08/23/20,634,11320,0
51,34,-78.66634949,37.5108731,-74.65561231,40.11017985,08/17/20 - 08/23/20,5846,104383,0
51,35,-78.66634949,37.5108731,-106.1084439,34.42130099,08/17/20 - 08/23/20,586,10463,0
51,36,-78.66634949,37.5108731,-75.59654322,42.92123355,08/17/20 - 08/23/20,7103,126828,0
51,37,-78.66634949,37.5108731,-79.13090892,35.52603039,08/17/20 - 08/23/20,63656,1136616,0
51,38,-78.66634949,37.5108731,-100.4693908,47.44631042,08/17/20 - 08/23/20,120,2142,0
51,39,-78.66634949,37.5108731,-82.70937701,40.41548691,08/17/20 - 08/23/20,5695,101687,0
51,40,-78.66634949,37.5108731,-97.50822793,35.58346465,08/17/20 - 08/23/20,1340,23926,0
51,41,-78.66634949,37.5108731,-120.6052563,43.94045139,08/17/20 - 08/23/20,620,11070,0
51,42,-78.66634949,37.5108731,-77.83893801,40.89670051,08/17/20 - 08/23/20,15640,279261,0
51,44,-78.66634949,37.5108731,-71.52472356,41.5946389,08/17/20 - 08/23/20,490,8749,0
51,45,-78.66634949,37.5108731,-80.86459716,33.87785607,08/17/20 - 08/23/20,22545,402554,0
51,46,-78.66634949,37.5108731,-100.2033536,44.44664208,08/17/20 - 08/23/20,528,9427,0
51,47,-78.66634949,37.5108731,-86.34341233,35.84298014,08/17/20 - 08/23/20,30139,538150,0
51,48,-78.66634949,37.5108731,-99.31712097,31.44721219,08/17/20 - 08/23/20,7047,125828,0
51,49,-78.66634949,37.5108731,-111.67825,39.32376871,08/17/20 - 08/23/20,1389,24801,0
51,50,-78.66634949,37.5108731,-72.66263037,44.07524823,08/17/20 - 08/23/20,214,3821,0
51,51,-78.66634949,37.5108731,-78.66634949,37.5108731,08/17/20 - 08/23/20,2544750,45438044,0
51,53,-78.66634949,37.5108731,-120.5928999,47.41163922,08/17/20 - 08/23/20,1283,22908,0
51,54,-78.66634949,37.5108731,-80.6137069,38.6425671,08/17/20 - 08/23/20,12568,224409,0
51,55,-78.66634949,37.5108731,-89.73293306,44.63994411,08/17/20 - 08/23/20,834,14891,0
51,56,-78.66634949,37.5108731,-107.5513942,42.99953746,08/17/20 - 08/23/20,415,7410,0
51,72,-78.66634949,37.5108731,-66.41466678,18.21569834,08/17/20 - 08/23/20,48,857,0
1,51,-86.844521,32.75687994,-78.66634949,37.5108731,08/17/20 - 08/23/20,3235,34975,0
2,51,-151.2505488,63.78846948,-78.66634949,37.5108731,08/17/20 - 08/23/20,142,3726,0
4,51,-111.6644603,34.29309519,-78.66634949,37.5108731,08/17/20 - 08/23/20,1209,21489,0
5,51,-92.43923686,34.89977242,-78.66634949,37.5108731,08/17/20 - 08/23/20,925,11284,0
6,51,-119.6638459,37.21530826,-78.66634949,37.5108731,08/17/20 - 08/23/20,5555,127930,0
8,51,-105.5478211,38.9985316,-78.66634949,37.5108731,08/17/20 - 08/23/20,2067,34096,0
9,51,-72.73825768,41.57516415,-78.66634949,37.5108731,08/17/20 - 08/23/20,2646,50619,0
10,51,-75.45249263,38.99497529,-78.66634949,37.5108731,08/17/20 - 08/23/20,4184,70345,0
11,51,-77.0162909,38.90477389,-78.66634949,37.5108731,08/17/20 - 08/23/20,8532,213748,0
12,51,-82.46641839,28.47705841,-78.66634949,37.5108731,08/17/20 - 08/23/20,17389,224670,0
13,51,-83.42714021,32.63861711,-78.66634949,37.5108731,08/17/20 - 08/23/20,9498,126935,0
15,51,-158.1099738,20.9951112,-78.66634949,37.5108731,08/17/20 - 08/23/20,569,12959,0
16,51,-114.659414,44.38905509,-78.66634949,37.5108731,08/17/20 - 08/23/20,400,6452,0
17,51,-89.14863899,40.12420083,-78.66634949,37.5108731,08/17/20 - 08/23/20,3758,58715,0
18,51,-86.28183839,39.91986962,-78.66634949,37.5108731,08/17/20 - 08/23/20,2209,30758,0
19,51,-93.50009012,42.07464833,-78.66634949,37.5108731,08/17/20 - 08/23/20,589,7549,0
20,51,-98.3801554,38.48472707,-78.66634949,37.5108731,08/17/20 - 08/23/20,452,6046,0
21,51,-85.29055223,37.52661417,-78.66634949,37.5108731,08/17/20 - 08/23/20,4370,65009,0
22,51,-91.81423318,30.9090729,-78.66634949,37.5108731,08/17/20 - 08/23/20,1599,21474,0
23,51,-69.20275986,45.27432853,-78.66634949,37.5108731,08/17/20 - 08/23/20,1263,26988,0
24,51,-76.68717734,38.94649396,-78.66634949,37.5108731,08/17/20 - 08/23/20,67739,1308872,0
25,51,-71.50397204,42.16009327,-78.66634949,37.5108731,08/17/20 - 08/23/20,3349,72277,0
26,51,-85.73095291,44.8747736,-78.66634949,37.5108731,08/17/20 - 08/23/20,4285,69089,0
27,51,-94.1983056,46.34911038,-78.66634949,37.5108731,08/17/20 - 08/23/20,1405,21020,0
28,51,-89.65335941,32.71289227,-78.66634949,37.5108731,08/17/20 - 08/23/20,1315,15977,0
29,51,-92.4774252,38.36763044,-78.66634949,37.5108731,08/17/20 - 08/23/20,1720,22803,0
30,51,-109.645207,47.03342111,-78.66634949,37.5108731,08/17/20 - 08/23/20,250,4735,0
31,51,-99.81085586,41.52715113,-78.66634949,37.5108731,08/17/20 - 08/23/20,350,4504,0
32,51,-116.6552487,39.35618587,-78.66634949,37.5108731,08/17/20 - 08/23/20,798,12049,0
33,51,-71.57124317,43.68023706,-78.66634949,37.5108731,08/17/20 - 08/23/20,1188,20991,0
34,51,-74.65561231,40.11017985,-78.66634949,37.5108731,08/17/20 - 08/23/20,14872,248717,0
35,51,-106.1084439,34.42130099,-78.66634949,37.5108731,08/17/20 - 08/23/20,235,4413,0
36,51,-75.59654322,42.92123355,-78.66634949,37.5108731,08/17/20 - 08/23/20,14398,287333,0
37,51,-79.13090892,35.52603039,-78.66634949,37.5108731,08/17/20 - 08/23/20,60928,902097,0
38,51,-100.4693908,47.44631042,-78.66634949,37.5108731,08/17/20 - 08/23/20,183,2613,0
39,51,-82.70937701,40.41548691,-78.66634949,37.5108731,08/17/20 - 08/23/20,7855,112910,0
40,51,-97.50822793,35.58346465,-78.66634949,37.5108731,08/17/20 - 08/23/20,1118,13259,0
41,51,-120.6052563,43.94045139,-78.66634949,37.5108731,08/17/20 - 08/23/20,399,7757,0
42,51,-77.83893801,40.89670051,-78.66634949,37.5108731,08/17/20 - 08/23/20,24522,445904,0
44,51,-71.52472356,41.5946389,-78.66634949,37.5108731,08/17/20 - 08/23/20,589,10272,0
45,51,-80.86459716,33.87785607,-78.66634949,37.5108731,08/17/20 - 08/23/20,9627,124562,0
46,51,-100.2033536,44.44664208,-78.66634949,37.5108731,08/17/20 - 08/23/20,125,1814,0
47,51,-86.34341233,35.84298014,-78.66634949,37.5108731,08/17/20 - 08/23/20,15995,210177,0
48,51,-99.31712097,31.44721219,-78.66634949,37.5108731,08/17/20 - 08/23/20,9263,120959,0
49,51,-111.67825,39.32376871,-78.66634949,37.5108731,08/17/20 - 08/23/20,703,11893,0
50,51,-72.66263037,44.07524823,-78.66634949,37.5108731,08/17/20 - 08/23/20,345,8806,0
51,51,-78.66634949,37.5108731,-78.66634949,37.5108731,08/17/20 - 08/23/20,2544750,45438044,0
53,51,-120.5928999,47.41163922,-78.66634949,37.5108731,08/17/20 - 08/23/20,1668,33005,0
54,51,-80.6137069,38.6425671,-78.66634949,37.5108731,08/17/20 - 08/23/20,28722,503733,0
55,51,-89.73293306,44.63994411,-78.66634949,37.5108731,08/17/20 - 08/23/20,1212,19272,0
56,51,-107.5513942,42.99953746,-78.66634949,37.5108731,08/17/20 - 08/23/20,113,1926,0
72,51,-66.41466678,18.21569834,-78.66634949,37.5108731,08/17/20 - 08/23/20,183,14172,0
51,1,-78.66634949,37.5108731,-86.844521,32.75687994,08/24/20 - 08/30/20,2397,45441,0
51,2,-78.66634949,37.5108731,-151.2505488,63.78846948,08/24/20 - 08/30/20,123,2331,0
51,4,-78.66634949,37.5108731,-111.6644603,34.29309519,08/24/20 - 08/30/20,1383,26218,0
51,5,-78.66634949,37.5108731,-92.43923686,34.89977242,08/24/20 - 08/30/20,728,13801,0
51,6,-78.66634949,37.5108731,-119.6638459,37.21530826,08/24/20 - 08/30/20,4815,91280,0
51,8,-78.66634949,37.5108731,-105.5478211,38.9985316,08/24/20 - 08/30/20,2066,39166,0
51,9,-78.66634949,37.5108731,-72.73825768,41.57516415,08/24/20 - 08/30/20,1325,25118,0
51,10,-78.66634949,37.5108731,-75.45249263,38.99497529,08/24/20 - 08/30/20,4713,89347,0
51,11,-78.66634949,37.5108731,-77.0162909,38.90477389,08/24/20 - 08/30/20,16763,317786,0
51,12,-78.66634949,37.5108731,-82.46641839,28.47705841,08/24/20 - 08/30/20,13795,261520,0
51,13,-78.66634949,37.5108731,-83.42714021,32.63861711,08/24/20 - 08/30/20,6264,118750,0
51,15,-78.66634949,37.5108731,-158.1099738,20.9951112,08/24/20 - 08/30/20,219,4151,0
51,16,-78.66634949,37.5108731,-114.659414,44.38905509,08/24/20 - 08/30/20,529,10028,0
51,17,-78.66634949,37.5108731,-89.14863899,40.12420083,08/24/20 - 08/30/20,2409,45668,0
51,18,-78.66634949,37.5108731,-86.28183839,39.91986962,08/24/20 - 08/30/20,2191,41536,0
51,19,-78.66634949,37.5108731,-93.50009012,42.07464833,08/24/20 - 08/30/20,505,9573,0
51,20,-78.66634949,37.5108731,-98.3801554,38.48472707,08/24/20 - 08/30/20,556,10540,0
51,21,-78.66634949,37.5108731,-85.29055223,37.52661417,08/24/20 - 08/30/20,3400,64455,0
51,22,-78.66634949,37.5108731,-91.81423318,30.9090729,08/24/20 - 08/30/20,934,17706,0
51,23,-78.66634949,37.5108731,-69.20275986,45.27432853,08/24/20 - 08/30/20,1043,19772,0
51,24,-78.66634949,37.5108731,-76.68717734,38.94649396,08/24/20 - 08/30/20,36493,691820,0
51,25,-78.66634949,37.5108731,-71.50397204,42.16009327,08/24/20 - 08/30/20,2302,43640,0
